960	41	10
960	56	66
960	106	66
960	67	63
960	96	86
960	91	96
960	28	100
960	86	65
960	102	41
960	102	10
960	40	45
960	100	104
980	52	13
980	94	109
980	109	3
980	16	78
980	85	22
980	41	10
980	16	69
980	67	63
980	96	86
980	91	96
980	86	65
980	102	41
980	102	10
980	40	45
980	49	37
1000	68	57
1000	52	13
1000	85	22
1000	41	10
1000	16	69
1000	67	63
1000	122	73
1000	96	86
1000	91	96
1000	86	65
1000	95	31
1000	102	41
1000	102	10
1000	40	45
1000	49	37
1020	68	57
1020	52	13
1020	94	51
1020	103	108
1020	54	40
1020	85	22
1020	41	10
1020	16	69
1020	122	73
1020	77	69
1020	96	86
1020	91	96
1020	90	69
1020	102	41
1020	122	89
1040	68	57
1040	79	78
1040	54	40
1040	16	77
1040	85	22
1040	41	10
1040	64	29
1040	16	69
1040	67	63
1040	122	73
1040	77	69
1040	96	86
1040	90	78
1040	122	89
1040	91	86
1060	68	57
1060	95	69
1060	79	78
1060	54	40
1060	85	22
1060	41	10
1060	64	29
1060	16	69
1060	67	63
1060	77	69
1060	91	96
1060	60	13
1060	102	41
1060	95	77
1060	122	89
1060	90	11
1080	68	57
1080	71	31
1080	95	69
1080	16	77
1080	85	22
1080	3	79
1080	41	10
1080	51	40
1080	16	69
1080	67	63
1080	122	73
1080	77	69
1080	96	86
1080	91	96
1080	102	41
1080	95	77
1080	31	78
1080	95	16
1100	68	57
1100	30	40
1100	68	33
1100	16	77
1100	85	22
1100	41	10
1100	1	3
1100	16	69
1100	67	63
1100	77	69
1100	96	86
1100	102	41
1100	40	45
1100	122	89
1100	90	11
1120	85	22
1120	3	79
1120	41	10
1120	67	63
1120	122	73
1120	96	86
1120	16	80
1120	91	96
1120	11	69
1120	43	78
1120	33	78
1120	90	77
1140	85	22
1140	3	79
1140	16	118
1140	41	10
1140	64	29
1140	67	63
1140	96	86
1140	91	96
1140	59	69
1140	40	69
1140	16	55
1160	85	22
1160	41	10
1160	64	29
1160	67	63
1160	96	86
1160	91	96
1160	59	69
1160	90	77
1160	16	55
1160	29	76
1180	85	22
1180	41	10
1180	67	63
1180	96	86
1180	91	96
1180	59	69
1180	16	55
1180	29	76
1200	85	22
1200	41	10
1200	67	63
1200	122	73
1200	91	96
1200	59	69
1200	90	77
1220	90	95
1220	85	22
1220	41	10
1220	67	63
1220	122	73
1220	91	96
1220	59	69
1220	16	55
1220	49	37
1220	109	44
1240	85	22
1240	67	63
1240	91	96
1240	40	69
1240	122	89
1240	29	76
1240	73	74
1260	85	22
1260	3	79
1260	41	10
1260	93	54
1260	67	63
1260	96	86
1260	91	96
1260	64	76
1260	40	69
1260	16	55
1260	29	76
1260	49	37
1260	109	44
1260	73	74
1280	85	22
1280	41	10
1280	93	54
1280	67	63
1280	96	86
1280	91	96
1280	59	69
1280	40	69
1280	122	89
1280	16	55
1280	29	76
1280	73	74
1300	85	22
1300	41	10
1300	93	54
1300	67	63
1300	96	86
1300	91	96
1300	9	19
1300	40	69
1300	73	74
1320	85	22
1320	3	79
1320	41	10
1320	67	63
1320	91	96
1320	9	19
1320	122	89
1320	16	55
1320	73	74
1340	71	31
1340	85	22
1340	3	79
1340	41	10
1340	67	63
1340	91	96
1340	90	77
1340	122	89
1340	77	3
1360	85	22
1360	3	79
1360	41	10
1360	67	63
1360	96	86
1360	91	96
1360	59	69
1360	90	77
1360	122	89
1360	49	37
1380	85	22
1380	41	10
1380	67	63
1380	122	73
1380	96	86
1380	91	96
1380	122	89
1380	49	37
1400	85	22
1400	3	79
1400	41	10
1400	12	69
1400	67	63
1400	122	73
1400	96	86
1400	91	96
1400	9	19
1400	59	69
1400	122	89
1400	49	37
1420	71	31
1420	85	22
1420	3	79
1420	41	10
1420	12	69
1420	67	63
1420	122	73
1420	96	86
1420	91	96
1420	59	69
1420	49	37
1440	3	79
1440	41	10
1440	67	63
1440	96	86
1440	91	96
1440	9	19
1440	86	65
1440	59	69
1460	103	108
1460	85	22
1460	3	79
1460	41	10
1460	67	63
1460	91	96
1460	9	19
1460	86	65
1460	59	69
1460	29	76
1480	85	22
1480	3	79
1480	41	10
1480	12	69
1480	67	63
1480	122	73
1480	96	86
1480	91	96
1480	9	19
1480	86	65
1500	71	31
1500	85	22
1500	41	10
1500	12	69
1500	67	63
1500	122	73
1500	91	96
1500	9	19
1500	86	65
1500	64	76
1500	9	122
1520	85	22
1520	41	10
1520	67	63
1520	122	73
1520	96	86
1520	91	96
1520	9	19
1520	59	69
1540	85	22
1540	41	10
1540	67	63
1540	122	73
1540	96	86
1540	91	96
1540	9	19
1540	59	69
1540	122	89
1560	85	22
1560	41	10
1560	67	63
1560	122	73
1560	96	86
1560	91	96
1560	9	19
1580	41	10
1580	67	63
1580	122	73
1580	96	86
1580	91	96
1580	9	19
1600	85	22
1600	41	10
1600	67	63
1600	122	73
1600	96	86
1600	91	96
1600	59	17
1600	86	22
1620	67	63
1620	122	73
1620	96	86
1640	71	31
1640	85	22
1640	41	10
1640	93	54
1640	67	63
1640	122	73
1640	49	37
1660	71	31
1660	85	22
1660	41	10
1660	93	2
1660	93	54
1660	67	63
1660	122	73
1660	96	86
1660	102	41
1680	85	22
1680	41	10
1680	93	2
1680	93	54
1680	67	63
1680	122	73
1680	90	77
1680	73	74
1700	103	108
1700	85	22
1700	41	10
1700	93	2
1700	93	54
1700	67	63
1700	96	86
1700	91	96
1700	9	19
1700	102	41
1720	85	22
1720	41	10
1720	67	63
1720	96	86
1720	9	19
1720	103	49
1720	59	69
1740	52	13
1740	85	22
1740	41	10
1740	67	63
1740	9	19
1740	103	49
1740	102	41
1740	73	74
1760	71	31
1760	85	22
1760	41	10
1760	67	63
1760	9	19
1760	103	49
1760	73	74
1780	85	22
1780	88	49
1780	60	5
1780	41	10
1780	67	63
1780	9	19
1800	52	13
1800	85	22
1800	41	10
1800	67	63
1800	91	96
1800	9	19
1820	52	13
1820	85	22
1820	41	10
1820	67	63
1820	9	19
1820	59	69
1840	85	22
1840	3	79
1840	41	10
1840	67	63
1840	9	19
1840	59	69
1860	85	22
1860	41	10
1860	67	63
1860	9	19
1880	52	13
1880	85	22
1880	41	10
1880	67	63
1880	9	19
1880	102	41
1900	85	22
1900	41	10
1900	67	63
1900	52	42
1920	85	22
1920	41	10
1920	67	63
1920	9	19
1920	52	42
1940	85	22
1940	3	79
1940	41	10
1940	67	63
1940	9	19
1940	59	17
1960	85	22
1960	41	10
1960	9	19
1980	85	22
1980	3	79
1980	41	10
1980	67	63
1980	9	19
1980	59	17
2000	85	22
2000	3	79
2000	41	10
2000	9	19
2020	85	22
2020	3	79
2020	41	10
2020	9	19
2020	49	37
2040	85	22
2040	3	79
2040	41	10
2040	67	63
2040	9	19
2040	33	78
2060	85	22
2060	41	10
2060	67	63
2060	91	96
2060	9	19
2060	33	78
2080	52	13
2080	85	22
2080	41	10
2080	67	63
2080	122	73
2080	9	19
2100	85	22
2100	41	10
2100	67	63
2100	122	73
2100	64	108
2100	63	76
2120	85	22
2120	41	10
2120	67	76
2120	67	63
2120	122	73
2140	85	22
2140	41	10
2140	67	63
2140	122	73
2160	52	13
2160	85	22
2160	41	10
2160	67	76
2160	67	63
2160	122	73
2160	102	41
2180	85	22
2180	41	10
2180	67	63
2180	9	19
2200	52	13
2200	85	22
2200	41	10
2200	122	73
2200	9	19
2200	102	41
2200	49	37
2220	85	22
2220	3	79
2220	41	10
2220	67	63
2220	122	73
2220	9	19
2240	103	108
2240	85	22
2240	41	10
2240	67	63
2240	122	73
2240	9	19
2240	33	78
2260	103	108
2260	85	22
2260	3	79
2260	41	10
2260	67	63
2260	122	73
2260	9	19
2260	33	78
2280	103	108
2280	85	22
2280	41	10
2280	67	63
2280	96	86
2300	85	22
2300	41	10
2300	67	63
2300	122	73
2320	103	108
2320	85	22
2320	41	10
2320	67	63
2320	122	73
2320	49	108
2340	52	13
2340	85	22
2340	41	10
2340	67	63
2340	122	73
2340	49	108
2340	122	89
2360	85	22
2360	41	10
2360	67	63
2360	122	73
2360	122	89
2380	85	22
2380	41	10
2380	67	63
2380	122	73
2380	90	77
2380	122	89
2400	85	22
2400	41	10
2400	67	63
2400	122	73
2400	90	77
2420	85	22
2420	41	10
2420	67	63
2420	122	73
2420	90	77
2440	85	22
2440	41	10
2440	67	63
2440	122	73
2440	90	77
2440	122	89
2440	29	76
2460	85	22
2460	41	10
2460	64	29
2460	67	63
2460	122	73
2460	90	77
2480	85	22
2480	41	10
2480	93	2
2480	67	63
2480	122	73
2480	90	77
2500	85	22
2500	41	10
2500	67	63
2500	122	73
2500	3	107
2520	85	22
2520	41	10
2520	67	63
2520	122	73
2520	90	77
2540	85	22
2540	41	10
2540	67	63
2540	122	73
2540	90	77
2560	103	108
2560	85	22
2560	41	10
2560	67	63
2560	122	73
2560	90	77
2580	103	108
2580	85	22
2580	41	10
2580	67	63
2580	122	73
2580	90	77
2600	85	22
2600	41	10
2600	67	63
2600	122	73
2600	90	77
2600	94	54
2620	85	22
2620	41	10
2620	93	2
2620	122	73
2620	90	77
2640	85	22
2640	41	10
2640	67	63
2640	122	73
2640	90	77
2640	73	74
2660	85	22
2660	41	10
2660	67	63
2660	122	73
2660	90	77
2680	85	22
2680	41	10
2680	67	63
2680	122	73
2680	90	77
2700	85	22
2700	41	10
2700	67	63
2700	103	49
2700	90	77
2700	71	57
2720	85	22
2720	41	10
2720	93	54
2720	67	63
2720	103	49
2720	90	77
2740	85	22
2740	41	10
2740	67	63
2740	90	77
2760	103	108
2760	85	22
2760	3	79
2760	41	10
2760	67	63
2760	90	77
2780	85	22
2780	41	10
2780	67	63
2780	90	77
2800	85	22
2800	3	79
2800	41	10
2800	67	63
2800	90	77
2800	29	76
2800	73	74
2820	85	22
2820	41	10
2820	67	63
2820	90	77
2820	73	74
2840	85	22
2840	3	79
2840	41	10
2840	67	63
2840	90	77
2840	29	76
2840	73	74
2860	85	22
2860	3	79
2860	41	10
2860	67	63
2860	90	77
2880	85	22
2880	3	79
2880	41	10
2880	67	63
2880	96	22
2880	90	77
2880	71	57
2900	103	108
2900	85	22
2900	3	79
2900	41	10
2900	67	63
2900	96	22
2900	90	77
2920	85	22
2920	3	79
2920	41	10
2920	93	2
2920	67	63
2920	90	77
2920	29	76
2940	85	22
2940	3	79
2940	41	10
2940	67	63
2940	90	77
2960	85	22
2960	3	79
2960	41	10
2960	67	63
2960	90	77
2980	85	22
2980	3	79
2980	41	10
2980	67	63
2980	90	77
3000	85	22
3000	3	79
3000	41	10
3000	67	63
3000	90	77
3000	29	76
3020	85	22
3020	3	79
3020	41	10
3020	67	63
3020	122	73
3020	90	77
3020	52	42
3040	85	22
3040	3	79
3040	41	10
3040	67	63
3040	122	73
3040	90	77
3040	52	42
3060	85	22
3060	3	79
3060	41	10
3060	67	63
3060	122	73
3060	90	77
3080	85	22
3080	3	79
3080	41	10
3080	93	2
3080	93	54
3080	67	63
3080	122	73
3080	90	77
3080	49	108
3100	85	22
3100	3	79
3100	41	10
3100	67	76
3100	122	73
3100	90	77
3120	85	22
3120	41	10
3120	67	76
3120	67	63
3120	122	73
3120	90	77
3120	63	76
3140	85	22
3140	41	10
3140	67	76
3140	122	73
3140	90	77
3140	63	76
3160	85	22
3160	41	10
3160	67	76
3160	67	63
3160	122	73
3160	90	77
3160	63	76
3180	85	22
3180	3	79
3180	41	10
3180	122	73
3180	90	77
3200	85	22
3200	41	10
3200	67	76
3200	67	63
3200	122	73
3200	90	77
3200	63	76
3220	85	22
3220	41	10
3220	67	76
3220	93	54
3220	67	63
3220	122	73
3220	90	77
3240	85	22
3240	41	10
3240	93	54
3240	122	73
3240	94	43
3240	90	77
3240	94	54
3260	85	22
3260	41	10
3260	122	73
3260	90	77
3260	63	76
3280	71	31
3280	85	22
3280	41	10
3280	93	54
3280	122	73
3280	94	43
3280	90	77
3280	49	108
3300	85	22
3300	41	10
3300	93	54
3300	122	73
3300	90	77
3320	71	31
3320	85	22
3320	41	10
3320	93	54
3320	122	73
3320	90	77
3340	71	31
3340	85	22
3340	41	10
3340	122	73
3340	94	43
3340	90	77
3340	94	54
3360	71	31
3360	85	22
3360	41	10
3360	67	63
3360	122	73
3360	94	43
3360	90	77
3360	94	54
3360	63	76
3380	103	108
3380	85	22
3380	41	10
3380	122	73
3380	90	77
3400	103	108
3400	85	22
3400	41	10
3400	67	76
3400	122	73
3400	90	77
3400	52	42
3400	122	89
3400	94	54
3400	63	76
3420	85	22
3420	41	10
3420	67	76
3420	122	73
3420	52	42
3420	63	76
3440	85	22
3440	41	10
3440	93	54
3440	67	63
3440	122	73
3440	90	77
3440	52	42
3440	122	89
3460	85	22
3460	41	10
3460	67	63
3460	122	73
3460	90	77
3460	52	42
3460	122	89
3480	85	22
3480	3	79
3480	41	10
3480	67	76
3480	67	63
3480	122	73
3480	90	77
3480	63	76
3500	85	22
3500	41	10
3500	67	76
3500	67	63
3500	122	73
3500	90	77
3500	122	89
3500	63	76
3520	103	108
3520	85	22
3520	41	10
3520	67	76
3520	90	77
3520	49	76
3540	41	10
3540	67	76
3540	67	63
3540	90	77
3540	49	76
3560	85	22
3560	41	10
3560	67	76
3560	67	63
3560	90	77
3580	85	22
3580	41	10
3580	67	76
3580	122	73
3580	90	77
3580	52	42
3580	63	76
3600	103	108
3600	85	22
3600	41	10
3600	67	76
3600	122	73
3600	90	77
3600	63	76
3620	103	108
3620	85	22
3620	41	10
3620	93	54
3620	67	63
3620	90	77
3620	121	73
3640	103	108
3640	85	22
3640	41	10
3640	67	63
3640	122	73
3640	121	73
3640	63	76
3660	103	108
3660	85	22
3660	41	10
3660	67	63
3660	63	76
3680	103	108
3680	85	22
3680	41	10
3680	94	54
3700	103	108
3700	85	22
3700	41	10
3700	90	77
3720	103	108
3720	85	22
3720	41	10
3720	93	54
3720	94	54
3740	103	108
3740	85	22
3740	41	10
3740	67	63
3740	90	77
3740	94	54
3760	85	22
3760	41	10
3760	67	63
3760	90	77
3760	94	54
3780	103	108
3780	85	22
3780	41	10
3780	67	63
3780	90	77
3800	103	108
3800	41	10
3800	64	29
3800	67	63
3800	90	77
3820	85	22
3820	41	10
3820	67	63
3820	103	49
3820	90	77
3840	85	22
3840	41	10
3840	67	63
3840	32	113
3840	90	77
3860	85	22
3860	41	10
3860	67	63
3860	103	49
3860	90	77
3880	85	22
3880	41	10
3880	29	108
3880	67	76
3880	32	113
3880	90	77
3880	122	89
3900	85	22
3900	41	10
3900	67	76
3900	67	63
3900	90	77
3920	41	10
3920	67	63
3920	90	77
3940	103	108
3940	85	22
3940	41	10
3940	29	108
3940	90	77
3940	52	42
3940	122	89
3960	103	108
3960	85	22
3960	41	10
3960	122	73
3960	90	77
3960	52	42
3960	122	89
3980	85	22
3980	41	10
3980	67	76
3980	67	63
3980	122	73
3980	90	77
3980	52	42
3980	122	89
4000	85	22
4000	41	10
4000	67	63
4000	90	77
4000	52	42
4000	122	89
4020	103	108
4020	85	22
4020	41	10
4020	67	63
4020	90	77
4020	52	42
4040	37	76
4040	103	108
4040	85	22
4040	41	10
4040	67	63
4040	90	77
4040	122	89
4060	103	108
4060	85	22
4060	41	10
4060	67	63
4060	90	77
4060	52	42
4060	122	89
4060	73	74
4080	103	108
4080	85	22
4080	41	10
4080	93	2
4080	93	54
4080	67	63
4080	90	77
4100	85	22
4100	41	10
4100	67	63
4100	90	77
4120	52	13
4120	85	22
4120	41	10
4120	67	63
4140	85	22
4140	3	79
4140	41	10
4140	67	63
4140	96	86
4140	90	77
4160	85	22
4160	3	79
4160	41	10
4160	93	54
4160	67	63
4160	90	77
4160	16	55
4180	85	22
4180	3	79
4180	41	10
4180	67	63
4180	16	55
4200	85	22
4200	41	10
4200	67	63
4200	90	77
4220	85	22
4220	41	10
4220	90	77
4220	49	76
4240	85	22
4240	41	10
4240	67	63
4240	90	77
4260	85	22
4260	41	10
4260	67	63
4260	90	77
4280	85	22
4280	41	10
4280	96	86
4280	90	77
4300	103	108
4300	85	22
4300	41	10
4300	67	63
4300	122	73
4300	96	86
4300	90	77
4320	103	108
4320	85	22
4320	41	10
4320	67	63
4320	122	73
4320	96	86
4320	90	77
4340	85	22
4340	41	10
4340	67	63
4340	122	73
4340	90	77
4360	85	22
4360	41	10
4360	67	63
4360	9	19
4360	90	77
4380	85	22
4380	41	10
4380	67	63
4380	90	77
4400	85	22
4400	41	10
4400	67	63
4400	103	49
4400	90	77
4400	29	76
4420	103	108
4420	85	22
4420	41	10
4420	67	63
4420	90	77
4440	103	108
4440	85	22
4440	41	10
4440	67	63
4440	90	77
4460	103	108
4460	85	22
4460	41	10
4460	90	77
4480	103	108
4480	85	22
4480	41	10
4480	90	77
4500	85	22
4500	41	10
4500	67	63
4500	122	73
4500	96	86
4500	90	77
4520	85	22
4520	41	10
4520	37	29
4520	64	29
4520	67	63
4520	122	73
4520	94	43
4520	90	77
4540	85	22
4540	41	10
4540	54	17
4540	64	29
4540	67	63
4540	122	73
4540	94	43
4540	90	77
4560	103	108
4560	85	22
4560	41	10
4560	64	29
4560	67	63
4560	122	73
4560	90	77
4580	103	108
4580	85	22
4580	41	10
4580	64	29
4580	67	63
4580	122	73
4580	90	77
4600	103	108
4600	85	22
4600	41	10
4600	64	29
4600	93	54
4600	67	63
4600	122	73
4600	90	77
4600	94	54
4620	103	108
4620	85	22
4620	41	10
4620	64	29
4620	93	54
4620	67	63
4620	122	73
4620	90	77
4640	103	108
4640	85	22
4640	41	10
4640	64	29
4640	93	54
4640	67	63
4640	122	73
4640	90	77
4660	85	22
4660	41	10
4660	64	29
4660	93	54
4660	90	77
4680	85	22
4680	41	10
4680	64	29
4680	67	63
4680	96	86
4680	90	77
4700	85	22
4700	41	10
4700	64	29
4700	67	63
4700	90	77
4720	85	22
4720	41	10
4720	64	29
4720	90	77
4740	85	22
4740	41	10
4740	67	63
4740	90	77
4760	85	22
4760	41	10
4760	93	2
4760	67	63
4760	90	77
4760	73	74
4780	103	108
4780	85	22
4780	41	10
4780	67	63
4780	54	43
4780	90	77
4780	73	74
4800	85	22
4800	41	10
4800	67	63
4800	90	77
4820	103	108
4820	85	22
4820	41	10
4820	93	2
4820	67	76
4820	64	29
4820	67	63
4820	90	77
4820	63	76
4840	85	22
4840	41	10
4840	67	76
4840	90	77
4840	63	76
4860	85	22
4860	41	10
4860	93	2
4860	67	76
4860	67	63
4860	9	19
4860	90	77
4880	3	79
4880	41	10
4880	67	76
4880	67	63
4880	94	43
4880	90	77
4900	85	22
4900	41	10
4900	67	76
4900	93	54
4900	67	63
4900	90	77
4900	49	108
4900	63	76
4920	85	22
4920	41	10
4920	67	76
4920	67	63
4920	90	77
4940	85	22
4940	41	10
4940	67	76
4940	67	63
4940	9	19
4940	90	77
4940	49	108
4940	63	76
4960	85	22
4960	41	10
4960	9	19
4960	90	77
4980	85	22
4980	41	10
4980	9	19
4980	90	77
4980	29	76
5000	41	10
5000	67	63
5000	9	19
5000	90	77
5020	85	22
5020	41	10
5020	67	63
5020	9	19
5020	90	77
5020	29	76
5040	85	22
5040	41	10
5040	67	63
5040	90	77
5060	85	22
5060	41	10
5060	93	54
5060	96	86
5060	90	77
5060	29	76
5080	85	22
5080	41	10
5080	64	29
5080	67	63
5080	90	77
5080	29	76
5080	73	74
5100	85	22
5100	41	10
5100	67	63
5100	90	77
5120	85	22
5120	41	10
5120	90	77
5140	85	22
5140	41	10
5140	93	2
5140	122	73
5140	90	77
5160	85	22
5160	41	10
5160	64	29
5160	67	63
5160	90	77
5160	73	74
5180	85	22
5180	41	10
5180	64	29
5180	67	63
5180	90	77
5200	85	22
5200	41	10
5200	64	29
5200	93	54
5200	90	77
5220	85	22
5220	41	10
5220	67	63
5220	90	77
5240	85	22
5240	41	10
5240	67	63
5240	90	77
5260	85	22
5260	41	10
5260	90	77
5280	85	22
5280	3	79
5280	41	10
5280	93	2
5280	93	54
5280	90	77
5300	41	10
5300	93	54
5300	90	77
5300	73	74
5320	85	22
5320	41	10
5320	90	77
5340	85	22
5340	41	10
5340	122	73
5340	90	77
5360	41	10
5360	93	54
5360	67	63
5360	94	43
5360	90	77
5360	122	89
5360	94	54
5380	85	22
5380	41	10
5380	93	54
5380	67	63
5380	94	43
5380	90	77
5380	94	54
5400	85	22
5400	41	10
5400	64	29
5400	94	43
5400	90	77
5400	122	89
5400	94	54
5420	103	108
5420	85	22
5420	41	10
5420	93	54
5420	94	43
5420	90	77
5420	94	54
5440	85	22
5440	41	10
5440	64	29
5440	93	54
5440	67	63
5440	94	43
5440	90	77
5460	85	22
5460	41	10
5460	64	29
5460	67	63
5460	102	41
5460	90	77
5480	85	22
5480	41	10
5480	64	29
5480	90	77
5500	85	22
5500	41	10
5500	64	29
5500	67	63
5500	102	41
5500	90	77
5520	85	22
5520	41	10
5520	67	63
5520	122	73
5520	90	77
5540	85	22
5540	67	29
5540	64	29
5540	93	54
5540	67	63
5540	122	73
5540	90	77
5540	122	89
5540	16	55
5560	89	73
5560	85	22
5560	3	79
5560	41	10
5560	122	73
5560	102	41
5560	90	77
5560	122	89
5580	85	22
5580	3	79
5580	41	10
5580	64	29
5580	93	54
5580	67	63
5580	122	73
5580	102	41
5580	90	77
5580	122	89
5580	94	54
5600	85	22
5600	41	10
5600	93	54
5600	67	63
5600	122	73
5600	102	41
5600	90	77
5600	122	89
5600	73	74
5620	85	22
5620	41	10
5620	93	54
5620	67	63
5620	122	73
5620	90	77
5620	73	74
5640	85	22
5640	41	10
5640	93	54
5640	67	63
5640	102	41
5640	90	77
5640	122	89
5660	85	22
5660	41	10
5660	67	63
5660	122	73
5660	103	49
5660	102	41
5660	90	77
5680	85	22
5680	41	10
5680	93	54
5680	67	63
